commit_sha,sha,filename,previous_filename,last_modified,status,additions,deletions,changes,patch,content_url,blob_url
e330fd08a314ab270035e000f1543d1af53f6812,06728dd545e0283d4d590be47013abc47387f1d2,regexp.go,,"Tue, 11 Aug 2015 05:40:28 GMT",modified,16,9,25,"@@ -10,6 +10,7 @@ import (
 	""net/http""
 	""net/url""
 	""regexp""
+	""strconv""
 	""strings""
 )
 
@@ -72,13 +73,14 @@ func newRouteRegexp(tpl string, matchHost, matchPrefix, matchQuery, strictSlash
 				tpl[idxs[i]:end])
 		}
 		// Build the regexp pattern.
-		fmt.Fprintf(pattern, ""%s(?P<%s>%s)"", regexp.QuoteMeta(raw), name, patt)
+		varIdx := i / 2
+		fmt.Fprintf(pattern, ""%s(?P<%s>%s)"", regexp.QuoteMeta(raw), varGroupName(varIdx), patt)
 		// Build the reverse template.
 		fmt.Fprintf(reverse, ""%s%%s"", raw)
 
 		// Append variable name and compiled pattern.
-		varsN[i/2] = name
-		varsR[i/2], err = regexp.Compile(fmt.Sprintf(""^%s$"", patt))
+		varsN[varIdx] = name
+		varsR[varIdx], err = regexp.Compile(fmt.Sprintf(""^%s$"", patt))
 		if err != nil {
 			return nil, err
 		}
@@ -224,6 +226,11 @@ func braceIndices(s string) ([]int, error) {
 	return idxs, nil
 }
 
+// varGroupName builds a capturing group name for the indexed variable.
+func varGroupName(idx int) string {
+	return ""v"" + strconv.Itoa(idx)
+}
+
 // ----------------------------------------------------------------------------
 // routeRegexpGroup
 // ----------------------------------------------------------------------------
@@ -244,8 +251,8 @@ func (v *routeRegexpGroup) setMatch(req *http.Request, m *RouteMatch, r *Route)
 			subexpNames := v.host.regexp.SubexpNames()
 			varName := 0
 			for i, name := range subexpNames[1:] {
-				if name != """" && v.host.varsN[varName] == name {
-					m.Vars[name] = hostVars[i+1]
+				if name != """" && name == varGroupName(varName) {
+					m.Vars[v.host.varsN[varName]] = hostVars[i+1]
 					varName++
 				}
 			}
@@ -258,8 +265,8 @@ func (v *routeRegexpGroup) setMatch(req *http.Request, m *RouteMatch, r *Route)
 			subexpNames := v.path.regexp.SubexpNames()
 			varName := 0
 			for i, name := range subexpNames[1:] {
-				if name != """" && v.path.varsN[varName] == name {
-					m.Vars[name] = pathVars[i+1]
+				if name != """" && name == varGroupName(varName) {
+					m.Vars[v.path.varsN[varName]] = pathVars[i+1]
 					varName++
 				}
 			}
@@ -286,8 +293,8 @@ func (v *routeRegexpGroup) setMatch(req *http.Request, m *RouteMatch, r *Route)
 			subexpNames := q.regexp.SubexpNames()
 			varName := 0
 			for i, name := range subexpNames[1:] {
-				if name != """" && q.varsN[varName] == name {
-					m.Vars[name] = queryVars[i+1]
+				if name != """" && name == varGroupName(varName) {
+					m.Vars[q.varsN[varName]] = queryVars[i+1]
 					varName++
 				}
 			}",https://api.github.com/repos/gorilla/mux/contents/regexp.go?ref=e330fd08a314ab270035e000f1543d1af53f6812,https://github.com/gorilla/mux/blob/e330fd08a314ab270035e000f1543d1af53f6812/regexp.go
d17b93cab89c2fe13ef8292fdefb116d86666e75,06728dd545e0283d4d590be47013abc47387f1d2,regexp.go,,"Tue, 11 Aug 2015 05:26:09 GMT",modified,5,4,9,"@@ -10,6 +10,7 @@ import (
 	""net/http""
 	""net/url""
 	""regexp""
+	""strconv""
 	""strings""
 )
 
@@ -227,7 +228,7 @@ func braceIndices(s string) ([]int, error) {
 
 // varGroupName builds a capturing group name for the indexed variable.
 func varGroupName(idx int) string {
-	return fmt.Sprintf(""v%d"", idx)
+	return ""v"" + strconv.Itoa(idx)
 }
 
 // ----------------------------------------------------------------------------
@@ -250,7 +251,7 @@ func (v *routeRegexpGroup) setMatch(req *http.Request, m *RouteMatch, r *Route)
 			subexpNames := v.host.regexp.SubexpNames()
 			varName := 0
 			for i, name := range subexpNames[1:] {
-				if name == varGroupName(varName) {
+				if name != """" && name == varGroupName(varName) {
 					m.Vars[v.host.varsN[varName]] = hostVars[i+1]
 					varName++
 				}
@@ -264,7 +265,7 @@ func (v *routeRegexpGroup) setMatch(req *http.Request, m *RouteMatch, r *Route)
 			subexpNames := v.path.regexp.SubexpNames()
 			varName := 0
 			for i, name := range subexpNames[1:] {
-				if name == varGroupName(varName) {
+				if name != """" && name == varGroupName(varName) {
 					m.Vars[v.path.varsN[varName]] = pathVars[i+1]
 					varName++
 				}
@@ -292,7 +293,7 @@ func (v *routeRegexpGroup) setMatch(req *http.Request, m *RouteMatch, r *Route)
 			subexpNames := q.regexp.SubexpNames()
 			varName := 0
 			for i, name := range subexpNames[1:] {
-				if name == varGroupName(varName) {
+				if name != """" && name == varGroupName(varName) {
 					m.Vars[q.varsN[varName]] = queryVars[i+1]
 					varName++
 				}",https://api.github.com/repos/gorilla/mux/contents/regexp.go?ref=d17b93cab89c2fe13ef8292fdefb116d86666e75,https://github.com/gorilla/mux/blob/d17b93cab89c2fe13ef8292fdefb116d86666e75/regexp.go
273db68971215ed764f24e23f49469c54e9bcd4b,d3f25ded0d2350b3f0b36c2f404c3dbe7ac92d25,regexp.go,,"Mon, 10 Aug 2015 19:32:47 GMT",modified,15,9,24,"@@ -72,13 +72,14 @@ func newRouteRegexp(tpl string, matchHost, matchPrefix, matchQuery, strictSlash
 				tpl[idxs[i]:end])
 		}
 		// Build the regexp pattern.
-		fmt.Fprintf(pattern, ""%s(?P<%s>%s)"", regexp.QuoteMeta(raw), name, patt)
+		varIdx := i / 2
+		fmt.Fprintf(pattern, ""%s(?P<%s>%s)"", regexp.QuoteMeta(raw), varGroupName(varIdx), patt)
 		// Build the reverse template.
 		fmt.Fprintf(reverse, ""%s%%s"", raw)
 
 		// Append variable name and compiled pattern.
-		varsN[i/2] = name
-		varsR[i/2], err = regexp.Compile(fmt.Sprintf(""^%s$"", patt))
+		varsN[varIdx] = name
+		varsR[varIdx], err = regexp.Compile(fmt.Sprintf(""^%s$"", patt))
 		if err != nil {
 			return nil, err
 		}
@@ -224,6 +225,11 @@ func braceIndices(s string) ([]int, error) {
 	return idxs, nil
 }
 
+// varGroupName builds a capturing group name for the indexed variable.
+func varGroupName(idx int) string {
+	return fmt.Sprintf(""v%d"", idx)
+}
+
 // ----------------------------------------------------------------------------
 // routeRegexpGroup
 // ----------------------------------------------------------------------------
@@ -244,8 +250,8 @@ func (v *routeRegexpGroup) setMatch(req *http.Request, m *RouteMatch, r *Route)
 			subexpNames := v.host.regexp.SubexpNames()
 			varName := 0
 			for i, name := range subexpNames[1:] {
-				if name != """" && v.host.varsN[varName] == name {
-					m.Vars[name] = hostVars[i+1]
+				if name == varGroupName(varName) {
+					m.Vars[v.host.varsN[varName]] = hostVars[i+1]
 					varName++
 				}
 			}
@@ -258,8 +264,8 @@ func (v *routeRegexpGroup) setMatch(req *http.Request, m *RouteMatch, r *Route)
 			subexpNames := v.path.regexp.SubexpNames()
 			varName := 0
 			for i, name := range subexpNames[1:] {
-				if name != """" && v.path.varsN[varName] == name {
-					m.Vars[name] = pathVars[i+1]
+				if name == varGroupName(varName) {
+					m.Vars[v.path.varsN[varName]] = pathVars[i+1]
 					varName++
 				}
 			}
@@ -286,8 +292,8 @@ func (v *routeRegexpGroup) setMatch(req *http.Request, m *RouteMatch, r *Route)
 			subexpNames := q.regexp.SubexpNames()
 			varName := 0
 			for i, name := range subexpNames[1:] {
-				if name != """" && q.varsN[varName] == name {
-					m.Vars[name] = queryVars[i+1]
+				if name == varGroupName(varName) {
+					m.Vars[q.varsN[varName]] = queryVars[i+1]
 					varName++
 				}
 			}",https://api.github.com/repos/gorilla/mux/contents/regexp.go?ref=273db68971215ed764f24e23f49469c54e9bcd4b,https://github.com/gorilla/mux/blob/273db68971215ed764f24e23f49469c54e9bcd4b/regexp.go
577b9e4a658e25897ddd3320255d96a9285a26c0,7a0bc9e441f2de1e9a9b8e8e67cd41b40ed91980,mux_test.go,,"Mon, 10 Aug 2015 19:05:30 GMT",modified,90,0,90,"@@ -144,6 +144,33 @@ func TestHost(t *testing.T) {
 			path:        """",
 			shouldMatch: false,
 		},
+		{
+			title:       ""Host route with hyphenated name and pattern, match"",
+			route:       new(Route).Host(""aaa.{v-1:[a-z]{3}}.ccc""),
+			request:     newRequest(""GET"", ""http://aaa.bbb.ccc/111/222/333""),
+			vars:        map[string]string{""v-1"": ""bbb""},
+			host:        ""aaa.bbb.ccc"",
+			path:        """",
+			shouldMatch: true,
+		},
+		{
+			title:       ""Host route with hyphenated name and pattern, additional capturing group, match"",
+			route:       new(Route).Host(""aaa.{v-1:[a-z]{2}(b|c)}.ccc""),
+			request:     newRequest(""GET"", ""http://aaa.bbb.ccc/111/222/333""),
+			vars:        map[string]string{""v-1"": ""bbb""},
+			host:        ""aaa.bbb.ccc"",
+			path:        """",
+			shouldMatch: true,
+		},
+		{
+			title:       ""Host route with multiple hyphenated names and patterns, match"",
+			route:       new(Route).Host(""{v-1:[a-z]{3}}.{v-2:[a-z]{3}}.{v-3:[a-z]{3}}""),
+			request:     newRequest(""GET"", ""http://aaa.bbb.ccc/111/222/333""),
+			vars:        map[string]string{""v-1"": ""aaa"", ""v-2"": ""bbb"", ""v-3"": ""ccc""},
+			host:        ""aaa.bbb.ccc"",
+			path:        """",
+			shouldMatch: true,
+		},
 		{
 			title:       ""Path route with single pattern with pipe, match"",
 			route:       new(Route).Path(""/{category:a|b/c}""),
@@ -278,6 +305,33 @@ func TestPath(t *testing.T) {
 			path:        ""/a/product_name/1"",
 			shouldMatch: true,
 		},
+		{
+			title:       ""Path route with hyphenated name and pattern, match"",
+			route:       new(Route).Path(""/111/{v-1:[0-9]{3}}/333""),
+			request:     newRequest(""GET"", ""http://localhost/111/222/333""),
+			vars:        map[string]string{""v-1"": ""222""},
+			host:        """",
+			path:        ""/111/222/333"",
+			shouldMatch: true,
+		},
+		{
+			title:       ""Path route with multiple hyphenated names and patterns, match"",
+			route:       new(Route).Path(""/{v-1:[0-9]{3}}/{v-2:[0-9]{3}}/{v-3:[0-9]{3}}""),
+			request:     newRequest(""GET"", ""http://localhost/111/222/333""),
+			vars:        map[string]string{""v-1"": ""111"", ""v-2"": ""222"", ""v-3"": ""333""},
+			host:        """",
+			path:        ""/111/222/333"",
+			shouldMatch: true,
+		},
+		{
+			title:       ""Path route with multiple hyphenated names and patterns with pipe, match"",
+			route:       new(Route).Path(""/{product-category:a|(b/c)}/{product-name}/{product-id:[0-9]+}""),
+			request:     newRequest(""GET"", ""http://localhost/a/product_name/1""),
+			vars:        map[string]string{""product-category"": ""a"", ""product-name"": ""product_name"", ""product-id"": ""1""},
+			host:        """",
+			path:        ""/a/product_name/1"",
+			shouldMatch: true,
+		},
 	}
 
 	for _, test := range tests {
@@ -633,6 +687,42 @@ func TestQueries(t *testing.T) {
 			path:        """",
 			shouldMatch: false,
 		},
+		{
+			title:       ""Queries route with hyphenated name, match"",
+			route:       new(Route).Queries(""foo"", ""{v-1}""),
+			request:     newRequest(""GET"", ""http://localhost?foo=bar""),
+			vars:        map[string]string{""v-1"": ""bar""},
+			host:        """",
+			path:        """",
+			shouldMatch: true,
+		},
+		{
+			title:       ""Queries route with multiple hyphenated names, match"",
+			route:       new(Route).Queries(""foo"", ""{v-1}"", ""baz"", ""{v-2}""),
+			request:     newRequest(""GET"", ""http://localhost?foo=bar&baz=ding""),
+			vars:        map[string]string{""v-1"": ""bar"", ""v-2"": ""ding""},
+			host:        """",
+			path:        """",
+			shouldMatch: true,
+		},
+		{
+			title:       ""Queries route with hyphenate name and pattern, match"",
+			route:       new(Route).Queries(""foo"", ""{v-1:[0-9]+}""),
+			request:     newRequest(""GET"", ""http://localhost?foo=10""),
+			vars:        map[string]string{""v-1"": ""10""},
+			host:        """",
+			path:        """",
+			shouldMatch: true,
+		},
+		{
+			title:       ""Queries route with hyphenated name and pattern with quantifier, additional capturing group"",
+			route:       new(Route).Queries(""foo"", ""{v-1:[0-9]{1}(a|b)}""),
+			request:     newRequest(""GET"", ""http://localhost?foo=1a""),
+			vars:        map[string]string{""v-1"": ""1a""},
+			host:        """",
+			path:        """",
+			shouldMatch: true,
+		},
 		{
 			title:       ""Queries route with empty value, should match"",
 			route:       new(Route).Queries(""foo"", """"),",https://api.github.com/repos/gorilla/mux/contents/mux_test.go?ref=577b9e4a658e25897ddd3320255d96a9285a26c0,https://github.com/gorilla/mux/blob/577b9e4a658e25897ddd3320255d96a9285a26c0/mux_test.go
ffb3f683aad4dcbc2bb65177799563252585dd22,bf49ebd96bfc35cae6b7bd8fb33d459624502ac5,README.md,,"Sat, 08 Aug 2015 06:16:13 GMT",modified,31,0,31,"@@ -202,3 +202,34 @@ as well:
 	url, err := r.Get(""article"").URL(""subdomain"", ""news"",
 	                                 ""category"", ""technology"",
 	                                 ""id"", ""42"")
+
+## Full Example
+
+Here's a complete, runnable example of a small mux based server:
+
+```go
+package main
+
+import (
+	""net/http""
+
+	""github.com/gorilla/mux""
+)
+
+func YourHandler(w http.ResponseWriter, r *http.Request) {
+	w.Write([]byte(""Gorilla!\n""))
+}
+
+func main() {
+	r := mux.NewRouter()
+	// Routes consist of a path and a handler function.
+	r.HandleFunc(""/"", YourHandler)
+
+	// Bind to a port and pass our router in
+	http.ListenAndServe("":8000"", r)
+}
+```
+
+## License
+
+BSD licensed. See the LICENSE file for details.",https://api.github.com/repos/gorilla/mux/contents/README.md?ref=ffb3f683aad4dcbc2bb65177799563252585dd22,https://github.com/gorilla/mux/blob/ffb3f683aad4dcbc2bb65177799563252585dd22/README.md
ca524fd37fc91e043c82ba10aed96f77d523c514,bf49ebd96bfc35cae6b7bd8fb33d459624502ac5,README.md,,"Sat, 08 Aug 2015 04:41:49 GMT",modified,31,0,31,"@@ -202,3 +202,34 @@ as well:
 	url, err := r.Get(""article"").URL(""subdomain"", ""news"",
 	                                 ""category"", ""technology"",
 	                                 ""id"", ""42"")
+
+## Full Example
+
+Here's a complete, runnable example of a small mux based server:
+
+```go
+package main
+
+import (
+	""net/http""
+
+	""github.com/gorilla/mux""
+)
+
+func YourHandler(w http.ResponseWriter, r *http.Request) {
+	w.Write([]byte(""Gorilla!\n""))
+}
+
+func main() {
+	r := mux.NewRouter()
+	// Routes consist of a path and a handler function.
+	r.HandleFunc(""/"", YourHandler)
+
+	// Bind to a port and pass our router in
+	http.ListenAndServe("":8000"", r)
+}
+```
+
+## License
+
+BSD licensed. See the LICENSE file for details.",https://api.github.com/repos/gorilla/mux/contents/README.md?ref=ca524fd37fc91e043c82ba10aed96f77d523c514,https://github.com/gorilla/mux/blob/ca524fd37fc91e043c82ba10aed96f77d523c514/README.md
8965bfef36e398a40fa4afbe4e22eea61cb8db86,d49a0f234a8334ca5fbdea8d0585393cb801102b,mux_test.go,,"Fri, 07 Aug 2015 20:34:10 GMT",modified,27,0,27,"@@ -108,6 +108,15 @@ func TestHost(t *testing.T) {
 			path:        """",
 			shouldMatch: true,
 		},
+		{
+			title:       ""Host route with pattern, additional capturing group, match"",
+			route:       new(Route).Host(""aaa.{v1:[a-z]{2}(b|c)}.ccc""),
+			request:     newRequest(""GET"", ""http://aaa.bbb.ccc/111/222/333""),
+			vars:        map[string]string{""v1"": ""bbb""},
+			host:        ""aaa.bbb.ccc"",
+			path:        """",
+			shouldMatch: true,
+		},
 		{
 			title:       ""Host route with pattern, wrong host in request URL"",
 			route:       new(Route).Host(""aaa.{v1:[a-z]{3}}.ccc""),
@@ -260,6 +269,15 @@ func TestPath(t *testing.T) {
 			path:        ""/111/222/333"",
 			shouldMatch: false,
 		},
+		{
+			title:       ""Path route with multiple patterns with pipe, match"",
+			route:       new(Route).Path(""/{category:a|(b/c)}/{product}/{id:[0-9]+}""),
+			request:     newRequest(""GET"", ""http://localhost/a/product_name/1""),
+			vars:        map[string]string{""category"": ""a"", ""product"": ""product_name"", ""id"": ""1""},
+			host:        """",
+			path:        ""/a/product_name/1"",
+			shouldMatch: true,
+		},
 	}
 
 	for _, test := range tests {
@@ -597,6 +615,15 @@ func TestQueries(t *testing.T) {
 			path:        """",
 			shouldMatch: false,
 		},
+		{
+			title:       ""Queries route with regexp pattern with quantifier, additional capturing group"",
+			route:       new(Route).Queries(""foo"", ""{v1:[0-9]{1}(a|b)}""),
+			request:     newRequest(""GET"", ""http://localhost?foo=1a""),
+			vars:        map[string]string{""v1"": ""1a""},
+			host:        """",
+			path:        """",
+			shouldMatch: true,
+		},
 		{
 			title:       ""Queries route with regexp pattern with quantifier, additional variable in query string, regexp does not match"",
 			route:       new(Route).Queries(""foo"", ""{v1:[0-9]{1}}""),",https://api.github.com/repos/gorilla/mux/contents/mux_test.go?ref=8965bfef36e398a40fa4afbe4e22eea61cb8db86,https://github.com/gorilla/mux/blob/8965bfef36e398a40fa4afbe4e22eea61cb8db86/mux_test.go
8965bfef36e398a40fa4afbe4e22eea61cb8db86,6b34fec0606abc680c4a1eb3ccaed67ccc06f328,regexp.go,,"Fri, 07 Aug 2015 20:34:10 GMT",modified,22,7,29,"@@ -72,7 +72,7 @@ func newRouteRegexp(tpl string, matchHost, matchPrefix, matchQuery, strictSlash
 				tpl[idxs[i]:end])
 		}
 		// Build the regexp pattern.
-		fmt.Fprintf(pattern, ""%s(%s)"", regexp.QuoteMeta(raw), patt)
+		fmt.Fprintf(pattern, ""%s(?P<%s>%s)"", regexp.QuoteMeta(raw), name, patt)
 		// Build the reverse template.
 		fmt.Fprintf(reverse, ""%s%%s"", raw)
 
@@ -241,17 +241,27 @@ func (v *routeRegexpGroup) setMatch(req *http.Request, m *RouteMatch, r *Route)
 	if v.host != nil {
 		hostVars := v.host.regexp.FindStringSubmatch(getHost(req))
 		if hostVars != nil {
-			for k, v := range v.host.varsN {
-				m.Vars[v] = hostVars[k+1]
+			subexpNames := v.host.regexp.SubexpNames()
+			varName := 0
+			for i, name := range subexpNames[1:] {
+				if name != """" && v.host.varsN[varName] == name {
+					m.Vars[name] = hostVars[i+1]
+					varName++
+				}
 			}
 		}
 	}
 	// Store path variables.
 	if v.path != nil {
 		pathVars := v.path.regexp.FindStringSubmatch(req.URL.Path)
 		if pathVars != nil {
-			for k, v := range v.path.varsN {
-				m.Vars[v] = pathVars[k+1]
+			subexpNames := v.path.regexp.SubexpNames()
+			varName := 0
+			for i, name := range subexpNames[1:] {
+				if name != """" && v.path.varsN[varName] == name {
+					m.Vars[name] = pathVars[i+1]
+					varName++
+				}
 			}
 			// Check if we should redirect.
 			if v.path.strictSlash {
@@ -273,8 +283,13 @@ func (v *routeRegexpGroup) setMatch(req *http.Request, m *RouteMatch, r *Route)
 	for _, q := range v.queries {
 		queryVars := q.regexp.FindStringSubmatch(q.getUrlQuery(req))
 		if queryVars != nil {
-			for k, v := range q.varsN {
-				m.Vars[v] = queryVars[k+1]
+			subexpNames := q.regexp.SubexpNames()
+			varName := 0
+			for i, name := range subexpNames[1:] {
+				if name != """" && q.varsN[varName] == name {
+					m.Vars[name] = queryVars[i+1]
+					varName++
+				}
 			}
 		}
 	}",https://api.github.com/repos/gorilla/mux/contents/regexp.go?ref=8965bfef36e398a40fa4afbe4e22eea61cb8db86,https://github.com/gorilla/mux/blob/8965bfef36e398a40fa4afbe4e22eea61cb8db86/regexp.go
c3c5f0000f7b474738b08f34308c1e8a4060ce14,caeaa462251e8362632e845544fc0d317cd005ba,mux_test.go,,"Fri, 07 Aug 2015 05:12:38 GMT",modified,9,0,9,"@@ -660,6 +660,15 @@ func TestQueries(t *testing.T) {
 			path:        """",
 			shouldMatch: true,
 		},
+		{
+			title:       ""Queries route, bad submatch"",
+			route:       new(Route).Queries(""foo"", ""bar"", ""baz"", ""ding""),
+			request:     newRequest(""GET"", ""http://localhost?fffoo=bar&baz=dingggg""),
+			vars:        map[string]string{},
+			host:        """",
+			path:        """",
+			shouldMatch: false,
+		},
 	}
 
 	for _, test := range tests {",https://api.github.com/repos/gorilla/mux/contents/mux_test.go?ref=c3c5f0000f7b474738b08f34308c1e8a4060ce14,https://github.com/gorilla/mux/blob/c3c5f0000f7b474738b08f34308c1e8a4060ce14/mux_test.go
780d0505d751ba5c99ecf71ea287253f089a496b,e7566cac4e1bf1ecc4d5d6037ebe09ba0aa7e1af,README.md,,"Fri, 07 Aug 2015 03:46:08 GMT",modified,199,2,201,"@@ -1,7 +1,204 @@
 mux
 ===
+[![GoDoc](https://godoc.org/github.com/gorilla/securecookie?status.svg)](https://godoc.org/github.com/gorilla/securecookie)
 [![Build Status](https://travis-ci.org/gorilla/mux.png?branch=master)](https://travis-ci.org/gorilla/mux)
 
-gorilla/mux is a powerful URL router and dispatcher.
+Package gorilla/mux implements a request router and dispatcher.
 
-Read the full documentation here: http://www.gorillatoolkit.org/pkg/mux
+The name mux stands for ""HTTP request multiplexer"". Like the standard
+http.ServeMux, mux.Router matches incoming requests against a list of
+registered routes and calls a handler for the route that matches the URL
+or other conditions. The main features are:
+
+	* Requests can be matched based on URL host, path, path prefix, schemes,
+	  header and query values, HTTP methods or using custom matchers.
+	* URL hosts and paths can have variables with an optional regular
+	  expression.
+	* Registered URLs can be built, or ""reversed"", which helps maintaining
+	  references to resources.
+	* Routes can be used as subrouters: nested routes are only tested if the
+	  parent route matches. This is useful to define groups of routes that
+	  share common conditions like a host, a path prefix or other repeated
+	  attributes. As a bonus, this optimizes request matching.
+	* It implements the http.Handler interface so it is compatible with the
+	  standard http.ServeMux.
+
+Let's start registering a couple of URL paths and handlers:
+
+	func main() {
+		r := mux.NewRouter()
+		r.HandleFunc(""/"", HomeHandler)
+		r.HandleFunc(""/products"", ProductsHandler)
+		r.HandleFunc(""/articles"", ArticlesHandler)
+		http.Handle(""/"", r)
+	}
+
+Here we register three routes mapping URL paths to handlers. This is
+equivalent to how http.HandleFunc() works: if an incoming request URL matches
+one of the paths, the corresponding handler is called passing
+(http.ResponseWriter, *http.Request) as parameters.
+
+Paths can have variables. They are defined using the format {name} or
+{name:pattern}. If a regular expression pattern is not defined, the matched
+variable will be anything until the next slash. For example:
+
+	r := mux.NewRouter()
+	r.HandleFunc(""/products/{key}"", ProductHandler)
+	r.HandleFunc(""/articles/{category}/"", ArticlesCategoryHandler)
+	r.HandleFunc(""/articles/{category}/{id:[0-9]+}"", ArticleHandler)
+
+The names are used to create a map of route variables which can be retrieved
+calling mux.Vars():
+
+	vars := mux.Vars(request)
+	category := vars[""category""]
+
+And this is all you need to know about the basic usage. More advanced options
+are explained below.
+
+Routes can also be restricted to a domain or subdomain. Just define a host
+pattern to be matched. They can also have variables:
+
+	r := mux.NewRouter()
+	// Only matches if domain is ""www.domain.com"".
+	r.Host(""www.domain.com"")
+	// Matches a dynamic subdomain.
+	r.Host(""{subdomain:[a-z]+}.domain.com"")
+
+There are several other matchers that can be added. To match path prefixes:
+
+	r.PathPrefix(""/products/"")
+
+...or HTTP methods:
+
+	r.Methods(""GET"", ""POST"")
+
+...or URL schemes:
+
+	r.Schemes(""https"")
+
+...or header values:
+
+	r.Headers(""X-Requested-With"", ""XMLHttpRequest"")
+
+...or query values:
+
+	r.Queries(""key"", ""value"")
+
+...or to use a custom matcher function:
+
+	r.MatcherFunc(func(r *http.Request, rm *RouteMatch) bool {
+		return r.ProtoMajor == 0
+	})
+
+...and finally, it is possible to combine several matchers in a single route:
+
+	r.HandleFunc(""/products"", ProductsHandler).
+	  Host(""www.domain.com"").
+	  Methods(""GET"").
+	  Schemes(""http"")
+
+Setting the same matching conditions again and again can be boring, so we have
+a way to group several routes that share the same requirements.
+We call it ""subrouting"".
+
+For example, let's say we have several URLs that should only match when the
+host is ""www.domain.com"". Create a route for that host and get a ""subrouter""
+from it:
+
+	r := mux.NewRouter()
+	s := r.Host(""www.domain.com"").Subrouter()
+
+Then register routes in the subrouter:
+
+	s.HandleFunc(""/products/"", ProductsHandler)
+	s.HandleFunc(""/products/{key}"", ProductHandler)
+	s.HandleFunc(""/articles/{category}/{id:[0-9]+}""), ArticleHandler)
+
+The three URL paths we registered above will only be tested if the domain is
+""www.domain.com"", because the subrouter is tested first. This is not
+only convenient, but also optimizes request matching. You can create
+subrouters combining any attribute matchers accepted by a route.
+
+Subrouters can be used to create domain or path ""namespaces"": you define
+subrouters in a central place and then parts of the app can register its
+paths relatively to a given subrouter.
+
+There's one more thing about subroutes. When a subrouter has a path prefix,
+the inner routes use it as base for their paths:
+
+	r := mux.NewRouter()
+	s := r.PathPrefix(""/products"").Subrouter()
+	// ""/products/""
+	s.HandleFunc(""/"", ProductsHandler)
+	// ""/products/{key}/""
+	s.HandleFunc(""/{key}/"", ProductHandler)
+	// ""/products/{key}/details""
+	s.HandleFunc(""/{key}/details"", ProductDetailsHandler)
+
+Now let's see how to build registered URLs.
+
+Routes can be named. All routes that define a name can have their URLs built,
+or ""reversed"". We define a name calling Name() on a route. For example:
+
+	r := mux.NewRouter()
+	r.HandleFunc(""/articles/{category}/{id:[0-9]+}"", ArticleHandler).
+	  Name(""article"")
+
+To build a URL, get the route and call the URL() method, passing a sequence of
+key/value pairs for the route variables. For the previous route, we would do:
+
+	url, err := r.Get(""article"").URL(""category"", ""technology"", ""id"", ""42"")
+
+...and the result will be a url.URL with the following path:
+
+	""/articles/technology/42""
+
+This also works for host variables:
+
+	r := mux.NewRouter()
+	r.Host(""{subdomain}.domain.com"").
+	  Path(""/articles/{category}/{id:[0-9]+}"").
+	  HandlerFunc(ArticleHandler).
+	  Name(""article"")
+
+	// url.String() will be ""http://news.domain.com/articles/technology/42""
+	url, err := r.Get(""article"").URL(""subdomain"", ""news"",
+	                                 ""category"", ""technology"",
+	                                 ""id"", ""42"")
+
+All variables defined in the route are required, and their values must
+conform to the corresponding patterns. These requirements guarantee that a
+generated URL will always match a registered route -- the only exception is
+for explicitly defined ""build-only"" routes which never match.
+
+Regex support also exists for matching Headers within a route. For example, we could do:
+
+	r.HeadersRegexp(""Content-Type"", ""application/(text|json)"")
+
+...and the route will match both requests with a Content-Type of `application/json` as well as
+`application/text`
+
+There's also a way to build only the URL host or path for a route:
+use the methods URLHost() or URLPath() instead. For the previous route,
+we would do:
+
+	// ""http://news.domain.com/""
+	host, err := r.Get(""article"").URLHost(""subdomain"", ""news"")
+
+	// ""/articles/technology/42""
+	path, err := r.Get(""article"").URLPath(""category"", ""technology"", ""id"", ""42"")
+
+And if you use subrouters, host and path defined separately can be built
+as well:
+
+	r := mux.NewRouter()
+	s := r.Host(""{subdomain}.domain.com"").Subrouter()
+	s.Path(""/articles/{category}/{id:[0-9]+}"").
+	  HandlerFunc(ArticleHandler).
+	  Name(""article"")
+
+	// ""http://news.domain.com/articles/technology/42""
+	url, err := r.Get(""article"").URL(""subdomain"", ""news"",
+	                                 ""category"", ""technology"",
+	                                 ""id"", ""42"")",https://api.github.com/repos/gorilla/mux/contents/README.md?ref=780d0505d751ba5c99ecf71ea287253f089a496b,https://github.com/gorilla/mux/blob/780d0505d751ba5c99ecf71ea287253f089a496b/README.md
