sha,message,url,html_url,comments_url,tree_sha,tree_url,stats_additions,stats_deletions,stats_total,author_id,committer_id,create_date,commit_date
9c068cf16d982f8bd444b8c352acbeec34c4fe5b,"Merge pull request #134 from shurcooL/travis-CI-more-thorough

[ci] Perform gofmt, go vet checks; use race detector during tests.",https://api.github.com/repos/gorilla/mux/commits/9c068cf16d982f8bd444b8c352acbeec34c4fe5b,https://github.com/gorilla/mux/commit/9c068cf16d982f8bd444b8c352acbeec34c4fe5b,https://api.github.com/repos/gorilla/mux/commits/9c068cf16d982f8bd444b8c352acbeec34c4fe5b/comments,6b9831867cb1b0a2549d270eec5ccc00c042a05d,https://api.github.com/repos/gorilla/mux/git/trees/6b9831867cb1b0a2549d270eec5ccc00c042a05d,7,1,8,18544,18544,2015-11-11 10:35:30+00:00,2015-11-11 10:35:30+00:00
9a9f155278d9b29c53acbb38c89b3024f658b55d,"Travis: Perform gofmt, go vet checks; use race detector during tests.

This change augments the Travis CI build to perform:

- Check that all files follow gofmt style, including -s (simplify) option.
- Check that go vet does not report any problems.
- Use race detector when running tests, to ensure there are no data races found.",https://api.github.com/repos/gorilla/mux/commits/9a9f155278d9b29c53acbb38c89b3024f658b55d,https://github.com/gorilla/mux/commit/9a9f155278d9b29c53acbb38c89b3024f658b55d,https://api.github.com/repos/gorilla/mux/commits/9a9f155278d9b29c53acbb38c89b3024f658b55d/comments,6b9831867cb1b0a2549d270eec5ccc00c042a05d,https://api.github.com/repos/gorilla/mux/git/trees/6b9831867cb1b0a2549d270eec5ccc00c042a05d,7,1,8,1924134,1924134,2015-11-09 01:29:33+00:00,2015-11-09 01:29:33+00:00
48e889f422c9702f924e53b095546239a1253159,"Merge pull request #133 from mttrs/govet

[test] Correct a printf verb type",https://api.github.com/repos/gorilla/mux/commits/48e889f422c9702f924e53b095546239a1253159,https://github.com/gorilla/mux/commit/48e889f422c9702f924e53b095546239a1253159,https://api.github.com/repos/gorilla/mux/commits/48e889f422c9702f924e53b095546239a1253159/comments,94ca312725eeb8f6a55e79df1dd8c35d8b2fedc4,https://api.github.com/repos/gorilla/mux/git/trees/94ca312725eeb8f6a55e79df1dd8c35d8b2fedc4,1,1,2,18544,18544,2015-11-08 05:16:49+00:00,2015-11-08 05:16:49+00:00
a90bbbc6fa11b6a5c4ad95c2ab27eb51229890a5,"Correct a printf verb type

% go vet
mux_test.go:1080: arg len(ancestors) for printf verb %s of wrong type:
int",https://api.github.com/repos/gorilla/mux/commits/a90bbbc6fa11b6a5c4ad95c2ab27eb51229890a5,https://github.com/gorilla/mux/commit/a90bbbc6fa11b6a5c4ad95c2ab27eb51229890a5,https://api.github.com/repos/gorilla/mux/commits/a90bbbc6fa11b6a5c4ad95c2ab27eb51229890a5/comments,94ca312725eeb8f6a55e79df1dd8c35d8b2fedc4,https://api.github.com/repos/gorilla/mux/git/trees/94ca312725eeb8f6a55e79df1dd8c35d8b2fedc4,1,1,2,1667678,1667678,2015-11-07 12:34:30+00:00,2015-11-07 12:34:30+00:00
ad4d7a5882b961e07e2626045eb995c022ac6664,"Merge pull request #128 from mcasper/typo

[docs] Add docs to private functions; fix typo.",https://api.github.com/repos/gorilla/mux/commits/ad4d7a5882b961e07e2626045eb995c022ac6664,https://github.com/gorilla/mux/commit/ad4d7a5882b961e07e2626045eb995c022ac6664,https://api.github.com/repos/gorilla/mux/commits/ad4d7a5882b961e07e2626045eb995c022ac6664/comments,944e418b570ba2d238d59b04993355b6678f5958,https://api.github.com/repos/gorilla/mux/git/trees/944e418b570ba2d238d59b04993355b6678f5958,7,2,9,18544,18544,2015-10-03 07:26:51+00:00,2015-10-03 07:26:51+00:00
ac3897eae3767628df9a43b55c53fca226870a27,"Fix a typo in the comments, add a few comment docs",https://api.github.com/repos/gorilla/mux/commits/ac3897eae3767628df9a43b55c53fca226870a27,https://github.com/gorilla/mux/commit/ac3897eae3767628df9a43b55c53fca226870a27,https://api.github.com/repos/gorilla/mux/commits/ac3897eae3767628df9a43b55c53fca226870a27/comments,944e418b570ba2d238d59b04993355b6678f5958,https://api.github.com/repos/gorilla/mux/git/trees/944e418b570ba2d238d59b04993355b6678f5958,7,2,9,6878025,6878025,2015-10-03 07:21:00+00:00,2015-10-03 07:21:00+00:00
49c024275504f0341e5a9971eb7ba7fa3dc7af40,"Merge pull request #125 from eastwood/develop

Fixed documentation from Issue 16",https://api.github.com/repos/gorilla/mux/commits/49c024275504f0341e5a9971eb7ba7fa3dc7af40,https://github.com/gorilla/mux/commit/49c024275504f0341e5a9971eb7ba7fa3dc7af40,https://api.github.com/repos/gorilla/mux/commits/49c024275504f0341e5a9971eb7ba7fa3dc7af40/comments,e9dd7eb96040ba043dfc6bd4c4d975e4b9ee11e3,https://api.github.com/repos/gorilla/mux/git/trees/e9dd7eb96040ba043dfc6bd4c4d975e4b9ee11e3,1,9,10,58618,58618,2015-09-08 16:58:39+00:00,2015-09-08 16:58:39+00:00
8ae7a23e03967d170fbd699eaf8e55883b99e94b,Fixed documentation from Issue 16,https://api.github.com/repos/gorilla/mux/commits/8ae7a23e03967d170fbd699eaf8e55883b99e94b,https://github.com/gorilla/mux/commit/8ae7a23e03967d170fbd699eaf8e55883b99e94b,https://api.github.com/repos/gorilla/mux/commits/8ae7a23e03967d170fbd699eaf8e55883b99e94b/comments,d5e223be3f6ee95ffe80a321620df7ed8019cf1d,https://api.github.com/repos/gorilla/mux/git/trees/d5e223be3f6ee95ffe80a321620df7ed8019cf1d,1,9,10,-1,-1,2015-09-08 11:31:30+00:00,2015-09-08 11:31:30+00:00
ee1815431e497d3850809578c93ab6705f1a19f7,Update .travis.yml,https://api.github.com/repos/gorilla/mux/commits/ee1815431e497d3850809578c93ab6705f1a19f7,https://github.com/gorilla/mux/commit/ee1815431e497d3850809578c93ab6705f1a19f7,https://api.github.com/repos/gorilla/mux/commits/ee1815431e497d3850809578c93ab6705f1a19f7/comments,d4e41a6cae444eacd61b59d54755f17a038b159d,https://api.github.com/repos/gorilla/mux/git/trees/d4e41a6cae444eacd61b59d54755f17a038b159d,2,0,2,58618,58618,2015-08-20 05:15:06+00:00,2015-08-20 05:15:06+00:00
f8220e087da2fc83d083bfc0289ed7f9db3536bd,travis-ci: more recent go versions,https://api.github.com/repos/gorilla/mux/commits/f8220e087da2fc83d083bfc0289ed7f9db3536bd,https://github.com/gorilla/mux/commit/f8220e087da2fc83d083bfc0289ed7f9db3536bd,https://api.github.com/repos/gorilla/mux/commits/f8220e087da2fc83d083bfc0289ed7f9db3536bd/comments,4a634f021aaef32492ac128bdd5c51d2f7648f01,https://api.github.com/repos/gorilla/mux/git/trees/4a634f021aaef32492ac128bdd5c51d2f7648f01,2,3,5,58618,58618,2015-08-16 07:31:13+00:00,2015-08-16 07:31:34+00:00
f7b6aaaa69e39a15e1f94389b8effd3f9338b013,"Merge pull request #122 from gorilla/README-badge-fix

Fixed GoDoc badge.",https://api.github.com/repos/gorilla/mux/commits/f7b6aaaa69e39a15e1f94389b8effd3f9338b013,https://github.com/gorilla/mux/commit/f7b6aaaa69e39a15e1f94389b8effd3f9338b013,https://api.github.com/repos/gorilla/mux/commits/f7b6aaaa69e39a15e1f94389b8effd3f9338b013/comments,277914e865f19803d0a98e5543d60621d5daa741,https://api.github.com/repos/gorilla/mux/git/trees/277914e865f19803d0a98e5543d60621d5daa741,1,1,2,18544,18544,2015-08-14 14:29:16+00:00,2015-08-14 14:29:16+00:00
e45852e5374d4b40feb756a967c21a758fca25b1,Fixed GoDoc badge.,https://api.github.com/repos/gorilla/mux/commits/e45852e5374d4b40feb756a967c21a758fca25b1,https://github.com/gorilla/mux/commit/e45852e5374d4b40feb756a967c21a758fca25b1,https://api.github.com/repos/gorilla/mux/commits/e45852e5374d4b40feb756a967c21a758fca25b1/comments,277914e865f19803d0a98e5543d60621d5daa741,https://api.github.com/repos/gorilla/mux/git/trees/277914e865f19803d0a98e5543d60621d5daa741,1,1,2,18544,18544,2015-08-14 14:25:16+00:00,2015-08-14 14:25:16+00:00
b0b2bc47bcd1442dfc76e58ab649dea056461ac9,"Quote domain names in README.md. Use example.com instead of domain.com

Fixes #119",https://api.github.com/repos/gorilla/mux/commits/b0b2bc47bcd1442dfc76e58ab649dea056461ac9,https://github.com/gorilla/mux/commit/b0b2bc47bcd1442dfc76e58ab649dea056461ac9,https://api.github.com/repos/gorilla/mux/commits/b0b2bc47bcd1442dfc76e58ab649dea056461ac9/comments,26946998323a3c3e4048ef3c943b4691ec997e59,https://api.github.com/repos/gorilla/mux/git/trees/26946998323a3c3e4048ef3c943b4691ec997e59,17,17,34,58618,58618,2015-08-13 19:01:04+00:00,2015-08-13 19:01:04+00:00
5112c33f3a6ef694c1e5784b68981f08b3f0327c,slightly improve printing of regexps in failed tests.,https://api.github.com/repos/gorilla/mux/commits/5112c33f3a6ef694c1e5784b68981f08b3f0327c,https://github.com/gorilla/mux/commit/5112c33f3a6ef694c1e5784b68981f08b3f0327c,https://api.github.com/repos/gorilla/mux/commits/5112c33f3a6ef694c1e5784b68981f08b3f0327c/comments,ebe182dcc781a16d0d32082688a62cd564d5468a,https://api.github.com/repos/gorilla/mux/git/trees/ebe182dcc781a16d0d32082688a62cd564d5468a,13,0,13,58618,58618,2015-08-12 05:16:22+00:00,2015-08-12 05:16:39+00:00
e330fd08a314ab270035e000f1543d1af53f6812,"Merge pull request #120 from shkw/reduce-variable-name-restriction

Reduce variable name restriction",https://api.github.com/repos/gorilla/mux/commits/e330fd08a314ab270035e000f1543d1af53f6812,https://github.com/gorilla/mux/commit/e330fd08a314ab270035e000f1543d1af53f6812,https://api.github.com/repos/gorilla/mux/commits/e330fd08a314ab270035e000f1543d1af53f6812/comments,320956df351f3b0a7a979261cac0cc8652768457,https://api.github.com/repos/gorilla/mux/git/trees/320956df351f3b0a7a979261cac0cc8652768457,106,9,115,58618,58618,2015-08-11 05:40:28+00:00,2015-08-11 05:40:28+00:00
d17b93cab89c2fe13ef8292fdefb116d86666e75,Refactoring for better performance,https://api.github.com/repos/gorilla/mux/commits/d17b93cab89c2fe13ef8292fdefb116d86666e75,https://github.com/gorilla/mux/commit/d17b93cab89c2fe13ef8292fdefb116d86666e75,https://api.github.com/repos/gorilla/mux/commits/d17b93cab89c2fe13ef8292fdefb116d86666e75/comments,320956df351f3b0a7a979261cac0cc8652768457,https://api.github.com/repos/gorilla/mux/git/trees/320956df351f3b0a7a979261cac0cc8652768457,5,4,9,1979447,1979447,2015-08-11 05:26:09+00:00,2015-08-11 05:26:09+00:00
273db68971215ed764f24e23f49469c54e9bcd4b,"Fix regexp syntax error caused by variable names containing any characters except letters, digits, and underscores",https://api.github.com/repos/gorilla/mux/commits/273db68971215ed764f24e23f49469c54e9bcd4b,https://github.com/gorilla/mux/commit/273db68971215ed764f24e23f49469c54e9bcd4b,https://api.github.com/repos/gorilla/mux/commits/273db68971215ed764f24e23f49469c54e9bcd4b/comments,79f2fc11be6c4297d238ee20e92258368881065c,https://api.github.com/repos/gorilla/mux/git/trees/79f2fc11be6c4297d238ee20e92258368881065c,15,9,24,1979447,1979447,2015-08-10 19:09:52+00:00,2015-08-10 19:32:47+00:00
577b9e4a658e25897ddd3320255d96a9285a26c0,Add tests for hyphenated variable names,https://api.github.com/repos/gorilla/mux/commits/577b9e4a658e25897ddd3320255d96a9285a26c0,https://github.com/gorilla/mux/commit/577b9e4a658e25897ddd3320255d96a9285a26c0,https://api.github.com/repos/gorilla/mux/commits/577b9e4a658e25897ddd3320255d96a9285a26c0/comments,324b35ac3256ce13097cd41700c888d11de12993,https://api.github.com/repos/gorilla/mux/git/trees/324b35ac3256ce13097cd41700c888d11de12993,90,0,90,1979447,1979447,2015-08-10 19:05:30+00:00,2015-08-10 19:05:30+00:00
ffb3f683aad4dcbc2bb65177799563252585dd22,"Merge pull request #118 from elithrar/full-example

Updated README w/ runnable example. Addresses #32.",https://api.github.com/repos/gorilla/mux/commits/ffb3f683aad4dcbc2bb65177799563252585dd22,https://github.com/gorilla/mux/commit/ffb3f683aad4dcbc2bb65177799563252585dd22,https://api.github.com/repos/gorilla/mux/commits/ffb3f683aad4dcbc2bb65177799563252585dd22/comments,afe0daad2f5ba7fdc613da56df3e4b5b91a91c5b,https://api.github.com/repos/gorilla/mux/git/trees/afe0daad2f5ba7fdc613da56df3e4b5b91a91c5b,31,0,31,58618,58618,2015-08-08 06:16:13+00:00,2015-08-08 06:16:13+00:00
ca524fd37fc91e043c82ba10aed96f77d523c514,Updated README w/ runnable example. Addresses #32.,https://api.github.com/repos/gorilla/mux/commits/ca524fd37fc91e043c82ba10aed96f77d523c514,https://github.com/gorilla/mux/commit/ca524fd37fc91e043c82ba10aed96f77d523c514,https://api.github.com/repos/gorilla/mux/commits/ca524fd37fc91e043c82ba10aed96f77d523c514/comments,afe0daad2f5ba7fdc613da56df3e4b5b91a91c5b,https://api.github.com/repos/gorilla/mux/git/trees/afe0daad2f5ba7fdc613da56df3e4b5b91a91c5b,31,0,31,18544,18544,2015-08-08 04:41:49+00:00,2015-08-08 04:41:49+00:00
8965bfef36e398a40fa4afbe4e22eea61cb8db86,Merge branch 'subexp-fix',https://api.github.com/repos/gorilla/mux/commits/8965bfef36e398a40fa4afbe4e22eea61cb8db86,https://github.com/gorilla/mux/commit/8965bfef36e398a40fa4afbe4e22eea61cb8db86,https://api.github.com/repos/gorilla/mux/commits/8965bfef36e398a40fa4afbe4e22eea61cb8db86/comments,1ee95bbfce8eeb3d748c2ad699af4a6370bde6bb,https://api.github.com/repos/gorilla/mux/git/trees/1ee95bbfce8eeb3d748c2ad699af4a6370bde6bb,49,7,56,58618,58618,2015-08-07 20:34:10+00:00,2015-08-07 20:34:10+00:00
c3c5f0000f7b474738b08f34308c1e8a4060ce14,"Add test which used to fail for queries.

Fixes #66",https://api.github.com/repos/gorilla/mux/commits/c3c5f0000f7b474738b08f34308c1e8a4060ce14,https://github.com/gorilla/mux/commit/c3c5f0000f7b474738b08f34308c1e8a4060ce14,https://api.github.com/repos/gorilla/mux/commits/c3c5f0000f7b474738b08f34308c1e8a4060ce14/comments,dc7312b3914ef77112babdba1266ecaa64ca4751,https://api.github.com/repos/gorilla/mux/git/trees/dc7312b3914ef77112babdba1266ecaa64ca4751,9,0,9,58618,58618,2015-08-07 05:12:38+00:00,2015-08-07 05:12:38+00:00
780d0505d751ba5c99ecf71ea287253f089a496b,Update README,https://api.github.com/repos/gorilla/mux/commits/780d0505d751ba5c99ecf71ea287253f089a496b,https://github.com/gorilla/mux/commit/780d0505d751ba5c99ecf71ea287253f089a496b,https://api.github.com/repos/gorilla/mux/commits/780d0505d751ba5c99ecf71ea287253f089a496b/comments,90097a362644c02c1a1e21e2f3df94b0e2ae3506,https://api.github.com/repos/gorilla/mux/git/trees/90097a362644c02c1a1e21e2f3df94b0e2ae3506,199,2,201,58618,58618,2015-08-07 03:45:53+00:00,2015-08-07 03:46:08+00:00
e73f183699f8ab7d54609771e1fa0ab7ffddc21b,"fix use of capturing subexpressions in pattern matches.

The router now associates a regexp named group with each mux variable.
It only fills variables when capturing group name match instead of
relying on indices, which doesn't work if a variable regexp has interior
capturing groups.

Fixes #62",https://api.github.com/repos/gorilla/mux/commits/e73f183699f8ab7d54609771e1fa0ab7ffddc21b,https://github.com/gorilla/mux/commit/e73f183699f8ab7d54609771e1fa0ab7ffddc21b,https://api.github.com/repos/gorilla/mux/commits/e73f183699f8ab7d54609771e1fa0ab7ffddc21b/comments,d5abb136efd24771c13909a7aa1ec37b62099e9f,https://api.github.com/repos/gorilla/mux/git/trees/d5abb136efd24771c13909a7aa1ec37b62099e9f,49,7,56,58618,58618,2015-08-07 03:31:19+00:00,2015-08-07 03:32:43+00:00
5a8a0400500543e28b2886a8c52d21a435815411,"Merge pull request #116 from brocaar/add_current_route_note

Add note about the availability of CurrentRoute.",https://api.github.com/repos/gorilla/mux/commits/5a8a0400500543e28b2886a8c52d21a435815411,https://github.com/gorilla/mux/commit/5a8a0400500543e28b2886a8c52d21a435815411,https://api.github.com/repos/gorilla/mux/commits/5a8a0400500543e28b2886a8c52d21a435815411/comments,128d5371c477a5e992041132dc463aa88a09ff54,https://api.github.com/repos/gorilla/mux/git/trees/128d5371c477a5e992041132dc463aa88a09ff54,4,0,4,58618,58618,2015-08-05 16:48:15+00:00,2015-08-05 16:48:15+00:00
13c8226081008f7ade9c619da744ed14e78eb8de,Update comment and specify KeepContext option.,https://api.github.com/repos/gorilla/mux/commits/13c8226081008f7ade9c619da744ed14e78eb8de,https://github.com/gorilla/mux/commit/13c8226081008f7ade9c619da744ed14e78eb8de,https://api.github.com/repos/gorilla/mux/commits/13c8226081008f7ade9c619da744ed14e78eb8de/comments,128d5371c477a5e992041132dc463aa88a09ff54,https://api.github.com/repos/gorilla/mux/git/trees/128d5371c477a5e992041132dc463aa88a09ff54,4,3,7,165497,165497,2015-08-05 08:24:37+00:00,2015-08-05 08:24:37+00:00
39cff3481ca9e2726231c3067f58fcf3a8c9e333,Add note about the availability of CurrentRoute.,https://api.github.com/repos/gorilla/mux/commits/39cff3481ca9e2726231c3067f58fcf3a8c9e333,https://github.com/gorilla/mux/commit/39cff3481ca9e2726231c3067f58fcf3a8c9e333,https://api.github.com/repos/gorilla/mux/commits/39cff3481ca9e2726231c3067f58fcf3a8c9e333/comments,7dc37ebad69dde5b8879e02a88836b0f99f5edda,https://api.github.com/repos/gorilla/mux/git/trees/7dc37ebad69dde5b8879e02a88836b0f99f5edda,3,0,3,165497,165497,2015-08-05 07:26:50+00:00,2015-08-05 07:26:50+00:00
f15e0c49460fd49eebe2bcc8486b05d1bef68d3a,"Merge pull request #100 from eastwood/master

Issue #16: Added regex support for matching headers",https://api.github.com/repos/gorilla/mux/commits/f15e0c49460fd49eebe2bcc8486b05d1bef68d3a,https://github.com/gorilla/mux/commit/f15e0c49460fd49eebe2bcc8486b05d1bef68d3a,https://api.github.com/repos/gorilla/mux/commits/f15e0c49460fd49eebe2bcc8486b05d1bef68d3a/comments,32afaacac1fc8471aedc340ec73638dd64a4150f,https://api.github.com/repos/gorilla/mux/git/trees/32afaacac1fc8471aedc340ec73638dd64a4150f,118,9,127,58618,58618,2015-07-27 16:40:50+00:00,2015-07-27 16:40:50+00:00
98fb535d771e43021d337c156c78ab13d1a7f506,Issue 16: Return the regexp compile error,https://api.github.com/repos/gorilla/mux/commits/98fb535d771e43021d337c156c78ab13d1a7f506,https://github.com/gorilla/mux/commit/98fb535d771e43021d337c156c78ab13d1a7f506,https://api.github.com/repos/gorilla/mux/commits/98fb535d771e43021d337c156c78ab13d1a7f506/comments,79745074e4b2f900b8af652f3565dbddb112a67f,https://api.github.com/repos/gorilla/mux/git/trees/79745074e4b2f900b8af652f3565dbddb112a67f,4,1,5,-1,-1,2015-07-19 08:57:47+00:00,2015-07-19 08:57:47+00:00
ba336c9cfb43552c90de6cb2ceedd3271c747558,getUrlQuery: Use SplitN with a max of 2.,https://api.github.com/repos/gorilla/mux/commits/ba336c9cfb43552c90de6cb2ceedd3271c747558,https://github.com/gorilla/mux/commit/ba336c9cfb43552c90de6cb2ceedd3271c747558,https://api.github.com/repos/gorilla/mux/commits/ba336c9cfb43552c90de6cb2ceedd3271c747558/comments,58c4149344db2c759d30ce1996ef1faecc857371,https://api.github.com/repos/gorilla/mux/git/trees/58c4149344db2c759d30ce1996ef1faecc857371,1,1,2,58618,58618,2015-07-17 15:03:03+00:00,2015-07-17 15:03:03+00:00
61445102e8c8e7ce9c2ad977d594d26ac226a8b6,"Merge pull request #111 from burrbd/master

Issue #109",https://api.github.com/repos/gorilla/mux/commits/61445102e8c8e7ce9c2ad977d594d26ac226a8b6,https://github.com/gorilla/mux/commit/61445102e8c8e7ce9c2ad977d594d26ac226a8b6,https://api.github.com/repos/gorilla/mux/commits/61445102e8c8e7ce9c2ad977d594d26ac226a8b6/comments,a0171dc579cb321dcf6c5e778e21a97190057191,https://api.github.com/repos/gorilla/mux/git/trees/a0171dc579cb321dcf6c5e778e21a97190057191,43,3,46,58618,58618,2015-07-17 15:02:10+00:00,2015-07-17 15:02:10+00:00
3339267a853e3a855d6e415b96d6f3447b60a824,adding tests,https://api.github.com/repos/gorilla/mux/commits/3339267a853e3a855d6e415b96d6f3447b60a824,https://github.com/gorilla/mux/commit/3339267a853e3a855d6e415b96d6f3447b60a824,https://api.github.com/repos/gorilla/mux/commits/3339267a853e3a855d6e415b96d6f3447b60a824/comments,ae6df4d47556e967e9519e0b666cc5c6a4751a6a,https://api.github.com/repos/gorilla/mux/git/trees/ae6df4d47556e967e9519e0b666cc5c6a4751a6a,28,1,29,2056461,2056461,2015-07-17 09:52:37+00:00,2015-07-17 09:52:37+00:00
fe40f0d05612a52a42bbbcd9d28cb81ebe4e6d36,updating query match string,https://api.github.com/repos/gorilla/mux/commits/fe40f0d05612a52a42bbbcd9d28cb81ebe4e6d36,https://github.com/gorilla/mux/commit/fe40f0d05612a52a42bbbcd9d28cb81ebe4e6d36,https://api.github.com/repos/gorilla/mux/commits/fe40f0d05612a52a42bbbcd9d28cb81ebe4e6d36/comments,e4d418a7a81e390a63c657d50ba6572b36f47f7b,https://api.github.com/repos/gorilla/mux/git/trees/e4d418a7a81e390a63c657d50ba6572b36f47f7b,16,3,19,2056461,2056461,2015-07-17 07:40:28+00:00,2015-07-17 09:19:25+00:00
104068abd5cf50032c57aecbf2b8ce5b0a08a2cb,"Merge pull request #106 from Digitalxero/router-walk-adjustments

Update the walk method  …",https://api.github.com/repos/gorilla/mux/commits/104068abd5cf50032c57aecbf2b8ce5b0a08a2cb,https://github.com/gorilla/mux/commit/104068abd5cf50032c57aecbf2b8ce5b0a08a2cb,https://api.github.com/repos/gorilla/mux/commits/104068abd5cf50032c57aecbf2b8ce5b0a08a2cb/comments,133e1b0506b7522155e8922a7b97c375ac5d564b,https://api.github.com/repos/gorilla/mux/git/trees/133e1b0506b7522155e8922a7b97c375ac5d564b,122,0,122,58618,58618,2015-07-16 17:39:48+00:00,2015-07-16 17:39:48+00:00
fe156cb197c7094648577e93c1734bb4c856969e,"Merge pull request #108 from burrbd/master

fix for empty query",https://api.github.com/repos/gorilla/mux/commits/fe156cb197c7094648577e93c1734bb4c856969e,https://github.com/gorilla/mux/commit/fe156cb197c7094648577e93c1734bb4c856969e,https://api.github.com/repos/gorilla/mux/commits/fe156cb197c7094648577e93c1734bb4c856969e/comments,3831cc02a2379d00e4ef4cd030674506a3bbfbb1,https://api.github.com/repos/gorilla/mux/git/trees/3831cc02a2379d00e4ef4cd030674506a3bbfbb1,25,1,26,58618,58618,2015-07-16 14:26:10+00:00,2015-07-16 14:26:10+00:00
19f0a91c4e299b8253f142001ad546110f3c1e84,adding test and updating condition,https://api.github.com/repos/gorilla/mux/commits/19f0a91c4e299b8253f142001ad546110f3c1e84,https://github.com/gorilla/mux/commit/19f0a91c4e299b8253f142001ad546110f3c1e84,https://api.github.com/repos/gorilla/mux/commits/19f0a91c4e299b8253f142001ad546110f3c1e84/comments,3831cc02a2379d00e4ef4cd030674506a3bbfbb1,https://api.github.com/repos/gorilla/mux/git/trees/3831cc02a2379d00e4ef4cd030674506a3bbfbb1,14,2,16,2056461,2056461,2015-07-16 11:45:51+00:00,2015-07-16 11:48:02+00:00
2b32409792406cc61512ca3aa35706bb9ce8c7dd,fix for empty query,https://api.github.com/repos/gorilla/mux/commits/2b32409792406cc61512ca3aa35706bb9ce8c7dd,https://github.com/gorilla/mux/commit/2b32409792406cc61512ca3aa35706bb9ce8c7dd,https://api.github.com/repos/gorilla/mux/commits/2b32409792406cc61512ca3aa35706bb9ce8c7dd/comments,cc074c9c40015bb61cf93767ebbd2141fe8ec461,https://api.github.com/repos/gorilla/mux/git/trees/cc074c9c40015bb61cf93767ebbd2141fe8ec461,13,1,14,2056461,2056461,2015-07-16 09:52:01+00:00,2015-07-16 09:52:01+00:00
92ae1d67265b4cf52d659a340435398e8da2ad05,Update the walk method to walk matchers so it walks the full list of routers and child routers,https://api.github.com/repos/gorilla/mux/commits/92ae1d67265b4cf52d659a340435398e8da2ad05,https://github.com/gorilla/mux/commit/92ae1d67265b4cf52d659a340435398e8da2ad05,https://api.github.com/repos/gorilla/mux/commits/92ae1d67265b4cf52d659a340435398e8da2ad05/comments,67c2c9a431a75752f211f0ffc132c2a212731eab,https://api.github.com/repos/gorilla/mux/git/trees/67c2c9a431a75752f211f0ffc132c2a212731eab,122,0,122,1778574,1778574,2015-07-09 18:46:53+00:00,2015-07-09 18:46:53+00:00
8eb02a9f12e527fe2ce9ab3b640579a6104f2d44,Add URLPathTemplate to Route to make it easier to generate a API page that lists all routes by template,https://api.github.com/repos/gorilla/mux/commits/8eb02a9f12e527fe2ce9ab3b640579a6104f2d44,https://github.com/gorilla/mux/commit/8eb02a9f12e527fe2ce9ab3b640579a6104f2d44,https://api.github.com/repos/gorilla/mux/commits/8eb02a9f12e527fe2ce9ab3b640579a6104f2d44/comments,8f9da99f36e1bd10424f436d90f71ced9b6fb347,https://api.github.com/repos/gorilla/mux/git/trees/8f9da99f36e1bd10424f436d90f71ced9b6fb347,13,0,13,1778574,1778574,2015-07-08 16:47:01+00:00,2015-07-08 16:47:01+00:00
9cb89f07ca03c6a28d1e237ba033bc6a29422fd6,Add a couple of additional tests for query strings.,https://api.github.com/repos/gorilla/mux/commits/9cb89f07ca03c6a28d1e237ba033bc6a29422fd6,https://github.com/gorilla/mux/commit/9cb89f07ca03c6a28d1e237ba033bc6a29422fd6,https://api.github.com/repos/gorilla/mux/commits/9cb89f07ca03c6a28d1e237ba033bc6a29422fd6/comments,3fdeaea4cb115c68c17d8644c5ab3520cb3e5e9b,https://api.github.com/repos/gorilla/mux/git/trees/3fdeaea4cb115c68c17d8644c5ab3520cb3e5e9b,18,0,18,58618,58618,2015-07-05 23:02:00+00:00,2015-07-05 23:02:00+00:00
0c9d5c08c1d6103f2ced11750a195fc94902d3fc,refactoring,https://api.github.com/repos/gorilla/mux/commits/0c9d5c08c1d6103f2ced11750a195fc94902d3fc,https://github.com/gorilla/mux/commit/0c9d5c08c1d6103f2ced11750a195fc94902d3fc,https://api.github.com/repos/gorilla/mux/commits/0c9d5c08c1d6103f2ced11750a195fc94902d3fc/comments,080f19385bf6fd342d00c413c33494eec763233e,https://api.github.com/repos/gorilla/mux/git/trees/080f19385bf6fd342d00c413c33494eec763233e,9,5,14,2056461,2056461,2015-07-05 22:00:51+00:00,2015-07-05 22:03:37+00:00
a710a8bfa96010c24d50767a4207e34a0b9f1b90,adding ^ and $ to query pattern,https://api.github.com/repos/gorilla/mux/commits/a710a8bfa96010c24d50767a4207e34a0b9f1b90,https://github.com/gorilla/mux/commit/a710a8bfa96010c24d50767a4207e34a0b9f1b90,https://api.github.com/repos/gorilla/mux/commits/a710a8bfa96010c24d50767a4207e34a0b9f1b90/comments,7ba8704af5e65138362405bab1ecd22b4572478d,https://api.github.com/repos/gorilla/mux/git/trees/7ba8704af5e65138362405bab1ecd22b4572478d,35,8,43,2056461,2056461,2015-07-05 11:49:02+00:00,2015-07-05 11:49:02+00:00
306509329bce2152a92040e805ef24fd8e3f877d,"Merge branch 'master' of https://github.com/eastwood/mux

Conflicts:
	mux.go",https://api.github.com/repos/gorilla/mux/commits/306509329bce2152a92040e805ef24fd8e3f877d,https://github.com/gorilla/mux/commit/306509329bce2152a92040e805ef24fd8e3f877d,https://api.github.com/repos/gorilla/mux/commits/306509329bce2152a92040e805ef24fd8e3f877d/comments,cd29678e3edbed3fda19d5906dcb71a145525662,https://api.github.com/repos/gorilla/mux/git/trees/cd29678e3edbed3fda19d5906dcb71a145525662,0,0,0,-1,-1,2015-07-05 10:19:34+00:00,2015-07-05 10:19:34+00:00
